station,valid, tmpf ,  dwpf ,  relh ,  drct ,  sped ,  mslp ,  p01i ,  vsby ,  presentwx
CMI,2016-02-28 09:53,55.94,42.98,61.67,190.00,28.8,1005.50,0.00,10.00,M
CMI,2016-02-28 10:53,60.98,44.96,55.52,200.00,34.5,1004.00,0.00,10.00,M
CMI,2016-02-28 11:53,62.96,46.94,55.80,190.00,33.4,1002.90,0.00,10.00,M
CMI,2016-02-28 12:53,64.04,48.02,55.95,190.00,31.1,1001.00,0.00,10.00,M
CMI,2016-02-28 13:53,66.02,46.94,50.14,200.00,33.4,1000.70,0.00,10.00,M
CMI,2016-02-28 14:53,62.96,46.94,55.80,200.00,29.9,1001.00,0.00,10.00,M
CMI,2016-02-28 15:53,60.98,46.94,59.84,200.00,21.9,1000.60,0.00,10.00,M
CMI,2016-02-28 16:53,57.92,48.92,71.90,210.00,19.6,1001.10,0.00,10.00,-RA
CMI,2016-02-28 17:53,57.02,48.02,71.81,220.00,15.0,1001.90,0.00,10.00,M
CMI,2016-02-28 18:53,55.04,46.94,74.08,270.00,21.9,1003.10,0.01,6.00,RA
CMI,2016-02-28 19:01,53.96,46.04,74.48,280.00,24.2,M,0.00,9.00,-RA
CMI,2016-02-28 19:08,53.96,46.94,77.06,290.00,26.5,M,0.00,10.00,-RA
CMI,2016-02-28 19:53,50.00,42.08,74.10,300.00,26.5,1004.60,0.01,10.00,M
CMI,2016-02-28 20:53,44.96,39.92,82.38,300.00,31.1,1006.10,0.00,9.00,-RA
CMI,2016-02-28 21:20,42.98,37.94,82.24,290.00,27.6,M,0.00,10.00,M
CMI,2016-02-28 21:53,42.08,35.96,78.74,300.00,27.6,1008.50,0.00,10.00,M
CMI,2016-02-28 22:53,39.92,35.06,82.60,300.00,26.5,1010.00,0.00,10.00,M
CMI,2016-02-28 23:53,39.02,32.00,75.69,300.00,23.0,1011.30,0.00,10.00,M
CMI,2016-02-29 00:53,39.02,32.00,75.69,300.00,23.0,1012.40,0.00,10.00,M
CMI,2016-02-29 01:53,37.94,30.92,75.58,290.00,18.4,1013.50,0.00,10.00,M
CMI,2016-02-29 02:53,37.04,30.92,78.31,290.00,16.1,1013.90,0.00,10.00,M
CMI,2016-02-29 03:19,35.06,30.02,81.65,290.00,12.7,M,0.00,10.00,M
CMI,2016-02-29 03:51,33.80,30.20,86.49,280.00,9.2,M,0.00,10.00,M
CMI,2016-02-29 03:53,33.98,30.02,85.24,270.00,8.1,1014.50,0.00,10.00,M
CMI,2016-02-29 04:35,32.00,28.94,88.32,250.00,8.1,M,0.00,10.00,M
CMI,2016-02-29 04:53,30.92,28.04,88.92,240.00,8.1,1014.40,0.00,10.00,M
CMI,2016-02-29 05:53,30.92,28.04,88.92,240.00,9.2,1015.30,0.00,10.00,M
CMI,2016-02-29 06:53,30.02,28.04,92.23,250.00,9.2,1016.40,0.00,10.00,M
CMI,2016-02-29 07:53,33.98,30.02,85.24,260.00,10.4,1017.00,0.00,10.00,M
CMI,2016-02-29 08:53,39.02,33.08,79.05,230.00,12.7,1016.80,0.00,10.00,M
CMI,2016-02-29 09:53,42.98,33.98,70.30,220.00,15.0,1016.70,0.00,10.00,M
CMI,2016-02-29 10:53,48.02,35.06,60.62,220.00,13.8,1016.50,0.00,10.00,M
CMI,2016-02-29 11:53,51.08,35.06,54.09,230.00,20.7,1016.10,0.00,10.00,M
CMI,2016-02-29 12:53,53.96,33.08,44.95,230.00,21.9,1015.10,0.00,10.00,M
CMI,2016-02-29 13:53,57.02,33.98,41.70,210.00,20.7,1014.40,0.00,10.00,M
CMI,2016-02-29 14:53,57.92,35.06,42.14,200.00,19.6,1014.10,0.00,10.00,M
CMI,2016-02-29 15:53,57.02,35.96,45.11,190.00,20.7,1014.00,0.00,10.00,M
CMI,2016-02-29 16:53,55.04,35.96,48.47,190.00,15.0,1013.90,0.00,10.00,M
CMI,2016-02-29 17:53,50.00,37.04,60.89,180.00,12.7,1014.00,0.00,10.00,M
CMI,2016-02-29 18:53,46.04,37.04,70.64,170.00,6.9,1014.40,0.00,10.00,M
CMI,2016-02-29 19:53,46.94,37.04,68.28,190.00,5.8,1014.30,0.00,10.00,M
CMI,2016-02-29 20:53,46.04,35.06,65.32,160.00,10.4,1013.70,0.00,10.00,M
CMI,2016-02-29 21:53,44.06,35.06,70.42,170.00,9.2,1013.50,0.00,10.00,M
CMI,2016-02-29 22:53,44.06,35.06,70.42,160.00,8.1,1013.50,0.00,10.00,M
CMI,2016-02-29 23:53,42.08,35.06,75.98,140.00,9.2,1012.10,0.00,10.00,M
CMI,2016-03-01 00:53,42.08,35.06,75.98,140.00,8.1,1011.30,0.00,10.00,M
CMI,2016-03-01 01:53,41.00,33.98,75.88,70.00,9.2,1010.30,0.00,10.00,M
CMI,2016-03-01 02:53,37.94,33.98,85.49,80.00,8.1,1009.70,0.00,10.00,M
CMI,2016-03-01 03:53,39.02,33.98,81.95,90.00,4.6,1008.80,0.00,10.00,M
CMI,2016-03-01 04:53,39.02,33.98,81.95,90.00,11.5,1007.50,0.00,10.00,M
CMI,2016-03-01 05:53,39.02,35.06,85.55,100.00,4.6,1007.60,0.00,10.00,M
CMI,2016-03-01 06:53,41.00,35.96,82.09,130.00,8.1,1006.00,0.00,10.00,M
CMI,2016-03-01 07:53,44.96,35.96,70.52,170.00,8.1,1005.80,0.00,10.00,M
CMI,2016-03-01 08:53,46.94,37.94,70.74,160.00,10.4,1004.40,0.00,10.00,M
CMI,2016-03-01 09:53,48.02,41.00,76.53,200.00,12.7,1004.50,0.00,10.00,-RA
CMI,2016-03-01 10:34,44.06,39.92,85.25,240.00,24.2,M,0.00,10.00,M
CMI,2016-03-01 10:47,42.80,37.40,81.07,300.00,26.5,M,0.00,9.00,M
CMI,2016-03-01 10:53,41.00,37.04,85.67,300.00,21.9,1005.40,0.00,9.00,M
CMI,2016-03-01 11:00,39.92,35.96,85.61,300.00,23.0,M,0.00,8.00,M
CMI,2016-03-01 11:53,35.06,32.00,88.47,300.00,26.5,1006.80,0.00,4.00,BR
CMI,2016-03-01 12:53,32.00,32.00,100.00,310.00,28.8,1007.60,0.01,10.00,M
CMI,2016-03-01 13:51,32.00,28.40,86.39,320.00,31.1,M,0.00,10.00,M
CMI,2016-03-01 13:53,32.00,28.04,85.12,320.00,26.5,1009.40,0.00,10.00,M
CMI,2016-03-01 14:53,28.94,24.98,84.93,310.00,25.3,1011.90,0.00,10.00,M
CMI,2016-03-01 15:53,28.04,21.92,77.50,320.00,27.6,1013.20,0.00,10.00,M
CMI,2016-03-01 16:53,28.04,21.02,74.61,320.00,23.0,1015.00,0.00,10.00,M
CMI,2016-03-01 17:53,26.96,19.04,71.69,310.00,25.3,1016.50,0.00,10.00,M
CMI,2016-03-01 18:53,26.06,19.04,74.41,320.00,20.7,1017.90,0.00,10.00,M
CMI,2016-03-01 19:53,26.96,17.96,68.44,320.00,18.4,1018.30,0.00,10.00,M
CMI,2016-03-01 20:53,26.96,17.96,68.44,310.00,15.0,1019.10,0.00,10.00,M
CMI,2016-03-01 21:06,26.96,17.96,68.44,310.00,13.8,M,0.00,10.00,M
CMI,2016-03-01 21:53,26.96,19.04,71.69,310.00,15.0,1019.40,0.00,10.00,M
CMI,2016-03-01 22:53,28.04,17.96,65.47,320.00,18.4,1019.60,0.00,10.00,M
CMI,2016-03-01 23:53,26.96,19.04,71.69,340.00,10.4,1020.30,0.00,10.00,M
CMI,2016-03-02 00:51,26.60,19.40,73.89,320.00,8.1,M,0.00,10.00,M
CMI,2016-03-02 00:53,26.06,19.04,74.41,320.00,9.2,1020.90,0.00,10.00,M
CMI,2016-03-02 01:34,26.06,19.04,74.41,300.00,10.4,M,0.00,10.00,M
CMI,2016-03-02 01:53,24.98,17.96,74.29,290.00,11.5,1021.40,0.00,10.00,M
CMI,2016-03-02 02:53,24.08,17.06,74.20,290.00,15.0,1021.70,0.00,10.00,M
CMI,2016-03-02 03:01,24.08,17.06,74.20,290.00,11.5,M,0.00,10.00,M
CMI,2016-03-02 03:53,23.00,17.06,77.64,290.00,12.7,1022.20,0.00,10.00,M
CMI,2016-03-02 04:05,21.92,15.98,77.54,300.00,10.4,M,0.00,10.00,M
CMI,2016-03-02 04:38,19.94,15.08,81.09,310.00,9.2,M,0.00,10.00,M
CMI,2016-03-02 04:53,19.04,14.00,80.38,320.00,5.8,1022.60,0.00,10.00,M
CMI,2016-03-02 05:53,15.98,10.94,80.13,330.00,6.9,1023.00,0.00,10.00,M
CMI,2016-03-02 06:53,17.96,12.92,80.29,300.00,4.6,1023.30,0.00,10.00,M
CMI,2016-03-02 07:53,21.92,12.92,67.82,280.00,8.1,1024.40,0.00,10.00,M
CMI,2016-03-02 08:53,24.08,15.08,68.09,220.00,6.9,1024.60,0.00,10.00,M
CMI,2016-03-02 09:53,26.96,15.08,60.41,230.00,11.5,1024.50,0.00,10.00,M
CMI,2016-03-02 10:53,28.94,14.00,53.13,250.00,8.1,1023.90,0.00,10.00,M
CMI,2016-03-02 11:53,32.00,10.04,39.38,210.00,6.9,1023.10,0.00,10.00,M
CMI,2016-03-02 12:53,33.98,10.04,36.37,230.00,11.5,1022.60,0.00,10.00,M
CMI,2016-03-02 13:53,35.96,10.04,33.61,M,M,1021.40,0.00,10.00,M
CMI,2016-03-02 14:53,35.96,12.02,36.71,230.00,9.2,1020.80,0.00,10.00,M
CMI,2016-03-02 15:53,37.04,15.08,40.24,200.00,8.1,1020.10,0.00,10.00,M
CMI,2016-03-02 16:53,35.06,17.06,47.42,180.00,11.5,1020.00,0.00,10.00,M
CMI,2016-03-02 17:53,35.06,21.02,56.18,170.00,6.9,1020.40,0.00,10.00,M
CMI,2016-03-02 18:53,35.06,21.92,58.37,170.00,5.8,1020.60,0.00,10.00,M
CMI,2016-03-02 19:53,35.06,24.08,63.91,130.00,8.1,1019.90,0.00,10.00,M
CMI,2016-03-02 20:53,33.98,24.98,69.28,110.00,9.2,1019.50,0.00,10.00,M
CMI,2016-03-02 21:53,33.98,26.06,72.45,130.00,6.9,1020.30,0.00,10.00,M
CMI,2016-03-02 22:53,33.98,26.06,72.45,110.00,8.1,1019.80,0.00,10.00,M
CMI,2016-03-02 23:53,33.98,26.96,75.20,110.00,12.7,1018.60,0.00,10.00,M
CMI,2016-03-03 00:53,33.98,26.96,75.20,100.00,12.7,1018.70,0.00,10.00,M
CMI,2016-03-03 01:53,33.98,28.04,78.62,110.00,10.4,1018.20,0.00,10.00,M
CMI,2016-03-03 02:53,33.98,26.96,75.20,110.00,13.8,1016.20,0.00,10.00,M
CMI,2016-03-03 03:53,33.08,26.96,77.96,120.00,10.4,1016.20,0.00,10.00,M
CMI,2016-03-03 04:53,33.98,26.96,75.20,110.00,11.5,1015.80,0.00,10.00,M
CMI,2016-03-03 05:53,33.98,26.96,75.20,110.00,11.5,1015.40,0.00,10.00,M
CMI,2016-03-03 06:53,35.06,26.96,72.03,100.00,10.4,1015.30,0.00,10.00,M
CMI,2016-03-03 07:53,35.06,28.94,78.13,120.00,8.1,1015.80,0.00,9.00,-RA
CMI,2016-03-03 08:10,35.06,30.92,84.69,100.00,8.1,M,0.01,5.00,-RA BR
CMI,2016-03-03 08:53,35.06,33.08,92.40,140.00,9.2,1015.90,0.03,3.00,-RA BR
CMI,2016-03-03 09:50,37.40,33.80,86.69,100.00,3.5,M,0.02,6.00,-RA BR
CMI,2016-03-03 09:53,37.04,33.98,88.57,120.00,4.6,1016.40,0.02,6.00,UP BR
CMI,2016-03-03 10:40,37.04,35.06,92.46,130.00,5.8,M,0.03,3.00,-RA BR
CMI,2016-03-03 10:53,37.04,35.06,92.46,150.00,9.2,1016.60,0.03,3.00,-RA BR
CMI,2016-03-03 11:53,37.94,35.96,92.49,160.00,9.2,1015.80,0.03,6.00,-RA BR
CMI,2016-03-03 12:53,39.02,37.94,95.86,180.00,9.2,1015.10,0.00,4.00,-RA BR
CMI,2016-03-03 13:53,39.92,37.94,92.56,180.00,8.1,1014.80,0.01,1.50,-RA BR
CMI,2016-03-03 14:44,39.92,39.02,96.55,200.00,8.1,M,0.01,1.00,-RA BR
CMI,2016-03-03 14:53,39.92,39.02,96.55,200.00,6.9,1014.70,0.01,1.00,BR
CMI,2016-03-03 15:01,41.00,39.02,92.59,200.00,6.9,M,0.00,1.00,BR
CMI,2016-03-03 15:14,41.00,39.02,92.59,200.00,5.8,M,0.01,2.00,BR
CMI,2016-03-03 15:39,39.92,39.02,96.55,190.00,5.8,M,0.01,1.50,BR
CMI,2016-03-03 15:49,39.20,39.20,100.00,200.00,5.8,M,0.01,1.50,BR
CMI,2016-03-03 15:53,39.92,39.02,96.55,190.00,5.8,1014.70,0.01,1.50,BR
CMI,2016-03-03 16:14,39.92,39.02,96.55,220.00,4.6,M,0.00,1.00,BR
CMI,2016-03-03 16:53,39.92,39.02,96.55,270.00,4.6,1015.30,0.00,1.00,-RA BR
CMI,2016-03-03 17:10,39.92,39.02,96.55,350.00,10.4,M,0.01,1.25,-RA BR
CMI,2016-03-03 17:40,37.04,35.06,92.46,360.00,12.7,M,0.01,2.00,-RA BR
CMI,2016-03-03 17:53,35.96,33.98,92.43,360.00,12.7,1016.30,0.01,2.50,-RA BR
CMI,2016-03-03 18:46,33.98,32.00,92.36,10.00,12.7,M,0.00,2.50,-RASN
CMI,2016-03-03 18:53,33.98,32.00,92.36,10.00,15.0,1017.30,0.00,2.50,-RASN
CMI,2016-03-03 19:06,33.98,32.00,92.36,360.00,13.8,M,0.00,2.50,-RASN
CMI,2016-03-03 19:53,33.08,30.92,91.66,20.00,10.4,1017.90,0.00,2.50,-SN
CMI,2016-03-03 20:23,33.08,30.92,91.66,10.00,12.7,M,0.01,4.00,-SN
CMI,2016-03-03 20:53,33.08,30.92,91.66,360.00,11.5,1018.30,0.01,4.00,-SN
CMI,2016-03-03 21:53,32.00,30.02,92.29,360.00,13.8,1019.30,0.00,5.00,BR
CMI,2016-03-03 22:53,32.00,30.02,92.29,360.00,13.8,1019.60,0.00,5.00,BR
CMI,2016-03-03 23:53,32.00,28.94,88.32,10.00,12.7,1019.90,0.00,7.00,M
CMI,2016-03-04 00:53,32.00,28.04,85.12,360.00,18.4,1020.70,0.00,8.00,M
CMI,2016-03-04 01:00,32.00,28.04,85.12,10.00,15.0,M,0.00,9.00,M
CMI,2016-03-04 01:21,32.00,28.04,85.12,360.00,12.7,M,0.00,8.00,M
CMI,2016-03-04 01:32,32.00,28.04,85.12,10.00,13.8,M,0.00,8.00,M
CMI,2016-03-04 01:44,32.00,28.04,85.12,10.00,12.7,M,0.00,9.00,M
CMI,2016-03-04 01:53,32.00,28.04,85.12,10.00,11.5,1020.70,0.00,9.00,M
CMI,2016-03-04 02:53,32.00,26.96,81.42,360.00,13.8,1020.40,0.00,10.00,M
CMI,2016-03-04 03:53,30.92,26.06,81.95,20.00,13.8,1020.90,0.00,10.00,M
CMI,2016-03-04 04:53,28.94,24.08,81.80,360.00,8.1,1021.70,0.00,10.00,M
CMI,2016-03-04 05:53,26.96,23.00,84.80,360.00,6.9,1022.20,0.00,10.00,M
CMI,2016-03-04 06:53,28.04,23.00,81.11,350.00,6.9,1023.30,0.00,10.00,M
CMI,2016-03-04 07:53,30.92,21.92,68.92,30.00,10.4,1023.40,0.00,10.00,M
CMI,2016-03-04 08:53,33.08,21.92,63.17,30.00,4.6,1024.60,0.00,10.00,M
CMI,2016-03-04 09:53,33.98,21.92,60.93,60.00,9.2,1024.00,0.00,10.00,M
CMI,2016-03-04 10:53,35.96,24.08,61.67,40.00,5.8,1023.90,0.00,10.00,M
CMI,2016-03-04 11:53,35.96,24.08,61.67,0.00,0.0,1024.20,0.00,10.00,M
CMI,2016-03-04 12:53,37.94,24.98,59.22,M,3.5,1023.60,0.00,10.00,M
CMI,2016-03-04 13:53,37.94,24.98,59.22,M,3.5,1023.00,0.00,10.00,M
CMI,2016-03-04 14:53,39.02,26.06,59.37,0.00,0.0,1022.20,0.00,10.00,M
CMI,2016-03-04 15:53,39.92,26.96,59.50,110.00,6.9,1021.00,0.00,10.00,M
CMI,2016-03-04 16:53,39.92,26.96,59.50,M,4.6,1021.10,0.00,10.00,M
CMI,2016-03-04 17:53,35.06,28.04,75.31,110.00,6.9,1020.70,0.00,10.00,M
CMI,2016-03-04 18:53,33.08,28.94,84.56,120.00,5.8,1021.00,0.00,10.00,M
CMI,2016-03-04 19:53,33.08,28.94,84.56,110.00,6.9,1020.40,0.00,10.00,M
CMI,2016-03-04 20:53,33.08,28.94,84.56,130.00,8.1,1020.10,0.00,10.00,M
CMI,2016-03-04 21:53,35.06,30.02,81.65,140.00,4.6,1020.30,0.00,10.00,M
CMI,2016-03-04 22:53,35.06,30.92,84.69,270.00,6.9,1021.00,0.00,8.00,M
CMI,2016-03-04 23:53,35.06,32.00,88.47,230.00,8.1,1019.90,0.00,6.00,BR
CMI,2016-03-05 00:53,35.06,32.00,88.47,190.00,9.2,1019.00,0.00,5.00,BR
CMI,2016-03-05 01:53,35.06,32.00,88.47,210.00,8.1,1019.00,0.00,5.00,BR
CMI,2016-03-05 02:27,35.06,32.00,88.47,190.00,12.7,M,0.00,5.00,BR
CMI,2016-03-05 02:37,33.98,32.00,92.36,190.00,12.7,M,0.00,4.00,BR
CMI,2016-03-05 02:53,33.98,32.00,92.36,200.00,11.5,1018.30,0.00,4.00,BR
CMI,2016-03-05 03:53,35.06,33.08,92.40,190.00,10.4,1017.70,0.00,4.00,BR
CMI,2016-03-05 04:53,35.06,33.08,92.40,200.00,10.4,1018.00,0.00,4.00,BR
CMI,2016-03-05 05:53,35.96,33.98,92.43,230.00,10.4,1018.30,0.00,3.00,BR
CMI,2016-03-05 06:01,35.96,33.98,92.43,230.00,9.2,M,0.00,3.00,BR
CMI,2016-03-05 06:51,35.60,33.80,93.08,230.00,10.4,M,0.00,2.50,BR
CMI,2016-03-05 06:53,35.96,33.98,92.43,230.00,10.4,1018.40,0.00,2.00,BR
CMI,2016-03-05 07:53,37.04,35.06,92.46,250.00,11.5,1018.60,0.00,2.00,BR
CMI,2016-03-05 08:01,37.04,35.06,92.46,250.00,12.7,M,0.00,3.00,BR
CMI,2016-03-05 08:53,39.02,35.06,85.55,250.00,8.1,1018.80,0.00,3.00,BR
CMI,2016-03-05 09:53,41.00,35.06,79.21,280.00,12.7,1019.10,0.00,3.00,HZ
CMI,2016-03-05 10:00,41.00,35.06,79.21,280.00,12.7,M,0.00,3.00,HZ
CMI,2016-03-05 10:53,42.98,33.98,70.30,300.00,18.4,1019.60,0.00,3.00,M
CMI,2016-03-05 11:00,42.98,33.98,70.30,300.00,18.4,M,0.00,8.00,M
CMI,2016-03-05 11:53,44.06,33.08,65.07,290.00,16.1,1019.90,0.00,9.00,M
CMI,2016-03-05 12:33,44.06,32.00,62.30,320.00,17.3,M,0.00,10.00,M
CMI,2016-03-05 12:53,44.96,32.00,60.20,310.00,12.7,1019.90,0.00,10.00,M
CMI,2016-03-05 13:53,44.06,33.08,65.07,310.00,17.3,1020.40,0.00,10.00,M
CMI,2016-03-05 14:53,42.98,33.98,70.30,320.00,12.7,1021.40,0.00,10.00,M
CMI,2016-03-05 15:05,42.98,33.98,70.30,310.00,15.0,M,0.00,10.00,M
CMI,2016-03-05 15:53,42.98,33.98,70.30,320.00,13.8,1021.90,0.00,10.00,M
CMI,2016-03-05 16:00,42.98,33.98,70.30,320.00,12.7,M,0.00,10.00,M
CMI,2016-03-05 16:53,42.08,33.08,70.20,330.00,19.6,1022.80,0.00,10.00,M
CMI,2016-03-05 17:53,41.00,33.08,73.19,330.00,10.4,1023.60,0.00,10.00,M
CMI,2016-03-05 18:46,39.92,33.08,76.32,340.00,10.4,M,0.00,10.00,M
CMI,2016-03-05 18:53,39.92,33.08,76.32,340.00,10.4,1024.40,0.00,10.00,M
CMI,2016-03-05 19:22,39.92,33.08,76.32,340.00,6.9,M,0.00,10.00,M
CMI,2016-03-05 19:53,39.92,33.08,76.32,340.00,10.4,1024.80,0.00,10.00,M
CMI,2016-03-05 20:53,37.94,30.02,72.87,330.00,8.1,1025.10,0.00,10.00,M
CMI,2016-03-05 21:39,37.94,30.92,75.58,350.00,4.6,M,0.00,10.00,M
CMI,2016-03-05 21:53,39.02,30.92,72.46,350.00,5.8,1025.60,0.00,10.00,M
CMI,2016-03-05 22:53,37.94,30.92,75.58,360.00,5.8,1025.60,0.00,10.00,M
CMI,2016-03-05 23:53,37.94,28.94,69.73,50.00,4.6,1025.50,0.00,10.00,M
CMI,2016-03-06 00:53,37.94,28.04,67.21,0.00,0.0,1026.10,0.00,10.00,M
CMI,2016-03-06 01:53,37.04,28.04,69.63,0.00,0.0,1026.20,0.00,10.00,M
CMI,2016-03-06 02:53,33.98,26.96,75.20,130.00,3.5,1025.50,0.00,10.00,M
CMI,2016-03-06 03:20,30.02,26.06,85.00,160.00,3.5,M,0.00,10.00,M
CMI,2016-03-06 03:53,30.02,26.06,85.00,0.00,0.0,1025.60,0.00,10.00,M
CMI,2016-03-06 04:53,30.02,26.96,88.22,140.00,8.1,1025.70,0.00,6.00,BR
CMI,2016-03-06 05:43,28.94,28.04,96.38,130.00,6.9,M,0.00,2.50,BR
CMI,2016-03-06 05:53,28.94,28.04,96.38,130.00,6.9,1025.70,0.00,2.00,BR
CMI,2016-03-06 06:10,26.96,26.06,96.35,130.00,5.8,M,0.00,0.50,BR
CMI,2016-03-06 06:18,26.96,26.06,96.35,130.00,6.9,M,0.00,0.25,FZFG
CMI,2016-03-06 06:27,28.04,26.96,95.65,120.00,6.9,M,0.00,0.25,FZFG
CMI,2016-03-06 06:39,28.04,26.96,95.65,130.00,6.9,M,0.00,0.25,FZFG
CMI,2016-03-06 06:49,28.40,28.40,100.00,130.00,8.1,M,0.00,0.75,BR
CMI,2016-03-06 06:53,28.94,28.04,96.38,130.00,8.1,1025.40,0.00,1.00,BR
CMI,2016-03-06 07:12,30.92,30.02,96.41,150.00,8.1,M,0.00,2.00,BR
CMI,2016-03-06 07:22,32.00,30.02,92.29,140.00,8.1,M,0.00,3.00,BR
CMI,2016-03-06 07:53,33.98,30.92,88.42,150.00,9.2,1026.00,0.00,3.00,BR
CMI,2016-03-06 08:53,39.02,33.08,79.05,160.00,16.1,1025.60,0.00,7.00,M
CMI,2016-03-06 09:53,42.08,33.98,72.78,170.00,16.1,1024.70,0.00,8.00,M
CMI,2016-03-06 10:53,44.96,35.06,68.05,180.00,17.3,1023.40,0.00,10.00,M
CMI,2016-03-06 11:53,48.92,35.96,60.74,190.00,17.3,1022.30,0.00,10.00,M
CMI,2016-03-06 12:53,51.98,37.04,56.58,180.00,20.7,1021.00,0.00,10.00,M
CMI,2016-03-06 13:53,53.96,37.94,54.51,190.00,20.7,1019.80,0.00,10.00,M
CMI,2016-03-06 14:53,53.06,37.04,54.38,170.00,18.4,1018.40,0.00,10.00,M
CMI,2016-03-06 15:53,53.06,35.96,52.11,160.00,18.4,1017.90,0.00,10.00,M
CMI,2016-03-06 16:53,51.98,37.04,56.58,160.00,15.0,1017.20,0.00,10.00,M
CMI,2016-03-06 17:53,50.00,37.04,60.89,160.00,15.0,1017.20,0.00,10.00,M
CMI,2016-03-06 18:53,48.92,39.02,68.51,160.00,18.4,1016.50,0.00,10.00,M
CMI,2016-03-06 19:53,48.92,37.94,65.67,170.00,18.4,1016.40,0.00,10.00,M
CMI,2016-03-06 20:53,46.94,37.94,70.74,170.00,16.1,1016.20,0.00,10.00,M
CMI,2016-03-06 21:53,46.94,37.04,68.28,170.00,17.3,1016.10,0.00,10.00,M
CMI,2016-03-06 22:53,46.04,35.96,67.69,170.00,16.1,1015.00,0.00,10.00,M
CMI,2016-03-06 23:53,44.06,35.06,70.42,160.00,12.7,1014.70,0.00,10.00,M
CMI,2016-03-07 00:53,44.96,35.96,70.52,160.00,13.8,1014.60,0.00,10.00,M
CMI,2016-03-07 01:53,46.04,35.96,67.69,170.00,13.8,1014.20,0.00,10.00,M
CMI,2016-03-07 02:53,44.96,35.96,70.52,170.00,13.8,1014.20,0.00,10.00,M
CMI,2016-03-07 03:53,46.04,37.04,70.64,170.00,9.2,1013.90,0.00,10.00,-RA
CMI,2016-03-07 04:53,48.92,37.04,63.39,180.00,16.1,1013.70,0.00,10.00,M
CMI,2016-03-07 05:53,46.94,39.92,76.43,170.00,12.7,1014.50,0.05,10.00,-RA
CMI,2016-03-07 06:53,46.04,41.00,82.45,160.00,10.4,1014.50,0.02,10.00,-RA
CMI,2016-03-07 07:53,48.92,41.00,73.99,160.00,17.3,1014.80,0.00,10.00,M
CMI,2016-03-07 08:53,50.00,46.04,86.19,150.00,17.3,1014.70,0.03,3.00,-RA BR
CMI,2016-03-07 09:53,50.00,46.04,86.19,160.00,11.5,1015.00,0.03,5.00,RA BR
CMI,2016-03-07 10:53,51.98,46.94,82.87,160.00,16.1,1014.70,0.01,10.00,M
CMI,2016-03-07 11:53,53.06,48.02,82.94,160.00,16.1,1013.90,0.00,10.00,M
CMI,2016-03-07 12:53,55.94,48.92,77.23,170.00,17.3,1013.00,0.00,10.00,M
CMI,2016-03-07 13:53,62.06,51.08,67.24,180.00,24.2,1012.30,0.00,10.00,M
CMI,2016-03-07 14:53,64.94,48.02,54.22,190.00,21.9,1012.10,0.00,10.00,M
CMI,2016-03-07 15:53,62.96,48.92,60.11,190.00,16.1,1011.80,0.00,10.00,M
CMI,2016-03-07 16:53,60.98,48.02,62.33,180.00,15.0,1011.70,0.00,10.00,M
CMI,2016-03-07 17:53,59.00,44.96,59.58,170.00,15.0,1012.60,0.00,10.00,M
CMI,2016-03-07 18:53,55.94,44.06,64.28,180.00,16.1,1012.60,0.00,10.00,M
CMI,2016-03-07 19:53,55.94,42.98,61.67,170.00,16.1,1013.30,0.00,10.00,M
CMI,2016-03-07 20:53,55.94,42.98,61.67,170.00,15.0,1013.30,0.00,10.00,M
CMI,2016-03-07 21:53,53.96,42.98,66.28,180.00,16.1,1013.80,0.00,10.00,M
CMI,2016-03-07 22:53,55.04,46.04,71.60,180.00,15.0,1013.90,0.00,10.00,M
CMI,2016-03-07 23:53,57.02,48.92,74.27,190.00,15.0,1013.90,0.00,10.00,M
CMI,2016-03-08 00:53,55.04,48.92,79.80,180.00,11.5,1014.50,0.00,10.00,M
CMI,2016-03-08 01:53,55.04,48.02,77.15,180.00,11.5,1014.30,0.00,10.00,M
CMI,2016-03-08 02:53,55.04,46.94,74.08,170.00,9.2,1014.40,0.00,10.00,M
CMI,2016-03-08 03:53,55.04,46.94,74.08,160.00,11.5,1014.50,0.00,10.00,M
CMI,2016-03-08 04:53,53.96,44.96,71.49,170.00,13.8,1015.00,0.00,10.00,M
CMI,2016-03-08 05:53,53.96,44.96,71.49,170.00,17.3,1015.30,0.00,10.00,M
CMI,2016-03-08 06:53,53.96,44.06,69.08,170.00,18.4,1015.80,0.00,10.00,M
CMI,2016-03-08 07:53,55.04,44.06,66.41,170.00,17.3,1015.80,0.00,10.00,M
CMI,2016-03-08 08:53,59.00,48.02,66.88,180.00,21.9,1015.00,0.00,10.00,M
CMI,2016-03-08 09:53,64.04,51.98,64.84,180.00,25.3,1015.20,0.00,10.00,M
CMI,2016-03-08 10:53,66.02,53.06,62.96,180.00,25.3,1014.40,0.00,10.00,M
CMI,2016-03-08 11:53,69.08,53.06,56.66,200.00,33.4,1014.60,0.00,10.00,M
CMI,2016-03-08 12:53,66.92,53.06,61.03,190.00,26.5,1013.90,0.00,10.00,M
CMI,2016-03-08 13:53,71.06,53.96,54.73,190.00,27.6,1012.80,0.00,10.00,M
CMI,2016-03-08 14:53,71.06,55.04,56.93,190.00,27.6,1012.40,0.00,10.00,M
CMI,2016-03-08 15:53,69.98,55.04,59.06,190.00,24.2,1012.00,0.00,10.00,M
